Acceleration;Gender;Age;LateralAcceleration;VehicleSpeed;GearChanges;EngineSpeed;FuelConsum;Weight;DriverPerformance
0.17031;2;34.4;0.15411;70.351;1.3037;1346.2;33.06;30.081;3
0.089948;2;23.642;0.40076;88.687;5.7463;1676.7;36.37;32.55;1
0.21041;1;28.788;0.20876;86.597;4.8721;1599.6;30.967;28.431;2
0.15489;2;23.937;0.40252;82.085;5.4905;2060.5;31.923;28.688;1
0.084539;1;26.3;0.18912;82.904;2.777;1484.1;33.693;28.731;2
0.14044;1;25.056;0.20595;84.786;4.1907;1498.9;31.4;26.453;2
0.086939;2;31.322;0.093276;82.303;4.2858;1269.7;31.73;30.705;3
0.16037;1;25.377;0.17256;89.327;3.3036;1701.9;30.646;29.474;2
0.10537;2;20.488;0.44044;88.157;3.7326;1480.2;34.131;28.625;1
0.13396;2;34.344;0.0087108;82.978;2.8848;1397.6;30.972;27.934;3
0.16863;1;22.476;0.33981;88.217;4.7914;1617.1;35.817;29.822;1
0.14867;2;22.66;0.27104;84.369;5.2847;1858.3;32.186;28.602;1
0.24822;2;25.119;0.17783;84.523;5.7149;1810.5;36.975;32.884;1
0.13635;2;32.131;-0.058199;85.231;1.6559;1428.7;31.027;28.452;3
0.091612;1;26.371;0.36099;82.814;2.1932;1702.9;35.099;31.675;2
0.024425;2;25.752;0.2904;85.486;4.5089;1593.7;34.431;30.32;2
0.079644;1;31.054;0.1247;81.718;0.61323;1290.4;33.035;30.152;3
0.11141;2;30.813;0.20407;86.443;2.959;1655.1;33.584;29.856;2
-0.026166;1;22.143;0.19085;81.073;5.599;1477.7;33.576;29.827;2
0.098547;1;23.449;0.31926;87.247;2.4609;1909.6;31.609;27.399;1
0.055215;1;37.356;0.13732;82.567;1.4946;1407.3;31.974;31.642;3
0.25446;1;23.28;0.44764;89.351;2.6465;1868;36.286;32.792;1
0.17314;1;26.559;0.42828;85.454;7.4457;1644.8;34.632;31.026;1
0.08396;2;30.974;0.16375;75.483;2.3619;1390.2;30.867;29.865;3
0.022549;1;38.366;0.040274;83.724;3.603;1477.4;28.321;28.662;3
-0.1335;1;33.758;-0.014153;68.869;1.2249;1337.1;32.143;32.254;3
0.12303;2;26.13;0.26148;82.702;2.2014;1387.2;35.553;32.879;2
0.25226;2;21.638;0.30827;86.237;5.2582;1671.7;35.962;30.162;1
0.18012;1;27.106;0.16171;85.084;3.7652;1327.8;30.12;28.591;2
0.085032;2;35.597;0.087215;76.383;2.0441;1296.8;31.154;29.731;3
0.13888;1;21.632;0.43975;83.563;5.4694;1590.3;36.335;31.977;1
0.20489;2;26.324;0.31076;89.855;4.0105;1565.5;35.99;29.591;1
0.12496;2;26.227;0.28099;87.288;3.6188;1628.1;33.005;29.539;2
0.21088;1;26.274;0.17625;91.282;7.6238;1479.1;35.849;30.49;1
0.16881;2;30.404;0.19701;86.11;3.7099;1642.9;33.103;29.708;2
0.1167;1;28.738;0.39556;84.386;2.6216;1601.2;31.779;28.189;2
0.035483;2;32.467;-0.0018361;80.687;1.7133;1084.4;28.059;28.939;3
0.1756;1;24.527;0.35359;97.541;5.2733;1732.8;35.884;30.625;1
0.19504;1;26.66;0.543;90.882;5.1048;1690.3;32.1;27.16;1
0.070474;1;34.942;0.18032;83.396;4.5774;1567.4;32.596;30.478;2
0.22051;2;29.324;0.37871;83.128;3.5972;1483.5;35.814;30.996;2
0.13026;1;27.297;0.23064;89.696;3.298;1531.2;31.511;29.48;2
0.13838;1;29.354;0.20467;83.158;3.9386;1423.5;33.927;30.368;2
0.08812;1;29.534;0.24493;77.691;2.0187;1338.9;32.465;32.091;3
0.17876;2;20.651;0.41023;76.32;6.4621;1787.3;35.302;30.329;1
0.10999;1;33.154;0.15836;79.005;2.7845;1291.9;29.887;29.414;3
0.010359;2;29.222;0.23141;74.137;1.2202;1295.7;29.295;26.475;3
0.098806;2;32.207;0.19841;69.173;1.4965;1340.8;35.205;32.717;3
0.073579;2;28.391;0.20262;84.769;4.1726;1600.4;36.812;33.678;2
-0.0041177;2;28.876;0.23932;84.222;2.9063;1440.9;31.485;28.353;3
0.14526;2;26.614;0.16943;79.568;2.6175;1347;31.543;30.067;2
0.018496;1;34.553;0.038458;83.865;4.4269;1134.3;29.783;29.503;3
0.13991;1;22.119;0.37679;83.505;4.1735;1511.9;33.66;30.487;1
0.21738;1;26.226;0.29338;83.882;7.0583;2001.5;33.894;31.184;1
0.16435;2;26.181;0.45732;86.889;5.352;1594.7;33.215;29.243;1
0.059197;1;25.036;0.30245;85.107;5.133;1648.5;34.366;29.371;2
0.0010489;1;38.288;0.12219;83.729;0.66443;1356.6;31.233;31.312;3
0.15942;2;27.885;0.19903;88.167;3.3314;1613.8;33.499;29.719;2
0.12826;2;27.241;0.12375;86.63;5.9462;1661;33.853;30.737;1
0.034742;2;34.75;0.24584;76.97;0.43239;1317.1;32.173;29.503;3
0.10655;1;20.92;0.41501;91.83;1.8161;1879.9;35.801;30.076;1
0.071825;1;28.105;0.15173;80.192;3.2421;1426.2;34.579;32.216;2
0.053149;1;23.826;0.38511;91.492;3.7716;1422.6;34.402;26.256;1
0.010769;2;33.085;0.22355;76.941;3.1491;1453.1;30.692;30.362;3
0.15499;1;34.949;0.053996;76.498;2.2856;1304.2;32.101;30.768;3
0.21265;2;26.081;0.16648;81.319;3.0016;1514.5;31.584;29.478;2
0.092118;2;31.443;-0.033384;77.653;2.6625;1299.9;30.36;29.587;3
0.041854;2;28.033;0.2372;73.28;1.8681;1450;32.328;30.431;3
0.18536;1;22.294;0.36719;84.674;6.2363;1950.5;34.382;29.614;1
0.1485;2;28.549;0.27382;85.594;4.3878;1581.8;30.568;27.39;2
0.084682;1;28.64;0.30879;87.342;0.93266;1748.3;32.015;28.306;2
0.15045;2;20.663;0.37343;83.803;5.8621;1807.6;35.281;28.846;1
0.23093;1;27.23;0.28935;83.536;3.6065;1701.4;33.168;29.412;2
0.17315;2;29.02;0.27136;86.067;3.3875;1511.5;31.251;29.342;2
0.072341;2;23.135;0.47257;88.29;4.6348;1632.1;34.339;32.12;1
0.16176;1;26.232;0.25049;84.748;6.6694;1373.3;32.722;31.976;1
0.089889;1;24.53;0.26259;93.987;3.7773;1572.3;32.7;28.212;1
0.23927;2;20.232;0.29565;77.932;5.7109;1744.7;35.153;28.378;1
-0.060299;1;33.189;0.068125;80.694;2.5125;1395.4;29.102;27.246;3
0.046125;2;33.144;0.080093;81.994;3.6908;1300.2;32.468;33.045;3
0.1997;1;23.604;0.42122;85.21;4.9568;1781.6;34.006;29.396;1
0.18992;1;26.976;0.14999;81.256;4.2818;1433.4;30.746;29.132;2
0.21952;2;31.121;0.18955;80.414;5.6387;1831.3;33.703;30.55;2
0.078919;2;26.487;0.20282;83.827;6.0328;1575.3;31.471;27.669;2
0.16493;1;26.101;0.25017;89.566;2.5565;1459;33.895;29.651;1
0.11316;2;28.077;0.38148;84.19;1.7674;1393.9;32.417;29.395;2
0.073815;1;28.724;0.33262;90.19;1.9695;1646.9;34.401;32.511;2
-0.018503;2;30.753;0.039968;80.778;2.5328;1062;31.033;30.986;3
0.082432;1;33.983;0.057175;74.223;2.3276;1144.7;30.914;29.818;3
0.082222;1;31.184;0.078792;83.789;2.7407;1304.4;30.284;27.806;2
0.24175;1;30.002;0.37229;78.103;6.6509;1595.2;35.4;29.498;1
0.1064;2;32.03;0.097385;77.77;3.6785;1343.5;30.076;26.079;2
0.053633;2;33.901;0.2146;70.875;2.0888;1373;28.163;28.997;3
-0.0038014;1;31.322;0.19877;68.832;2.8562;1037.4;31.116;32.246;3
0.19821;1;21.766;0.28523;91.125;5.6814;1691.1;36.33;30.233;1
0.096358;1;31.215;0.19948;82.225;5.9389;1704.5;30.168;27.438;2
0.15701;2;20.695;0.25898;77.349;3.1418;1484.4;33.734;29.233;2
-0.0012904;2;30.903;0.17187;80.07;1.0729;1182.5;30.316;29.223;3
0.26513;2;22.284;0.33459;86.889;6.2807;1944.7;35.412;30.764;1
0.13261;2;27.351;0.2749;87.44;2.8229;1378.1;31.471;29.157;2
0.12293;2;24.961;0.19362;77.284;5.1742;1368.3;35.487;33.564;2
0.14975;1;24.735;0.37796;87.243;3.4193;1918.2;35.574;28.822;1
0.11269;1;24.097;0.34063;81.112;5.3257;1683.6;31.899;28.84;1
0.08726;1;36.334;0.25605;74.576;2.7655;1414.9;32.874;33.656;3
0.23703;2;23.457;0.37679;88.464;5.1306;1763.2;37.659;32.451;1
0.083358;2;29.995;0.086939;75.705;1.6961;1282.2;31.43;30.907;3
-0.021098;2;29.495;0.11016;71.254;1.3932;1324.4;31.819;30.692;3
0.18896;1;26.991;0.17242;85.672;4.2777;1766.5;31.132;27.678;2
0.12025;1;24.723;0.22982;79.099;4.7399;1471.3;34.486;30.855;2
0.24947;1;32.491;0.27563;83.871;3.4406;1621.4;33.009;29.199;2
0.085582;2;24.491;0.34392;82.947;2.9031;1328.6;31.922;28.808;2
0.046516;2;29.501;0.25985;80.63;2.9339;1513.8;33.343;30.604;2
0.027428;1;27.047;0.24434;84.259;4.9932;1423.4;34.311;31.218;2
0.19767;1;25.088;0.30878;90.323;5.796;1824.6;36.827;31.382;1
-0.0027089;2;30.041;0.17388;75.522;2.5287;1656.2;30.97;29.93;3
0.22835;1;26.427;0.34629;98.482;3.7379;1709.9;35.797;31.763;1
0.15856;2;28.436;0.27741;84.741;4.6478;1494.7;37.288;32.032;2
0.017119;1;32.104;0.17163;72.665;1.2459;1151.4;29.872;30.19;3
0.028146;2;27.432;0.074294;79.187;2.9471;1244;30.549;27.904;3
0.21467;2;22.324;0.24812;83.824;4.8865;1724.6;33.575;29.536;1
0.0804;1;29.937;0.25795;79.975;4.9226;1434.9;32.174;30.535;2
0.18507;2;25.868;0.3577;78.399;1.8551;1537.4;34.837;31.632;2
0.041628;2;36.624;0.19301;69.693;4.6068;1539.7;31.253;31.238;3
0.028357;1;26.874;0.11385;86.599;3.0044;1567.7;32.739;29.182;2
0.26356;1;25.85;0.069799;80.212;4.9217;1273.9;34.899;32.311;2
0.079185;1;29.187;0.0047318;80.184;1.8419;1304.4;31.378;29.345;3
-0.02876;2;24.568;0.1302;78.753;1.4822;1512.1;30.763;31.33;3
0.25216;2;24.953;0.45537;87.352;4.9095;1797.6;34.072;27.323;1
0.051817;2;36.009;0.14174;81.679;2.9515;1159;28.854;28.689;3
0.10833;2;28.09;0.1745;78.181;0.64198;1435.4;32.208;32.049;3
0.030081;1;29.337;0.02866;79.084;3.0233;1436.1;29.684;30.269;3
0.28673;1;25.577;0.28828;85.163;7.7584;1855.7;34.749;27.489;1
-0.022666;2;30.421;0.082695;75.028;1.7758;1400.1;29.888;29.687;3
0.072103;1;25.566;0.15511;86.256;1.0181;1322.4;31.371;30.4;3
-0.10367;2;33.26;0.071994;75.31;1.618;1254.3;31.803;31.382;3
0.25981;1;20.061;0.37919;86.408;1.9399;1665;34.777;31.551;1
0.099032;2;31.283;0.11734;75.427;0.64809;1441.3;30.041;29.848;3
0.16631;2;21.821;0.30893;88.788;3.1832;1864.1;36.875;29.396;1
0.099407;2;28.923;0.062737;75.964;1.8667;1311.2;31.091;31.465;3
0.1534;2;23.46;0.1454;81.878;4.1316;1668;34.332;30.233;2
0.070357;2;30.496;0.25864;78.826;2.5746;1370.6;35.225;31.029;2
0.068402;1;24.868;0.093112;80.227;2.5317;1585.3;32.862;30.27;2
0.068336;1;32.889;0.14863;75.84;4.6195;1395.8;29.672;29.029;3
0.14789;1;25.812;0.45931;78.072;6.9974;1652.4;34.274;32.864;1
0.1773;1;25.925;0.28159;79.916;0.68579;1458.6;29.144;27.863;2
0.16946;1;24.155;0.24685;81.09;4.9479;1329.2;31.355;30.123;2
0.060352;2;22.915;0.37615;79.55;3.4798;1777.2;30.205;27.597;2
0.20506;2;21.747;0.26977;88.268;6.2949;1690.1;34.391;29.138;1
0.1494;2;27.524;-0.0035073;85.465;4.0439;1499.4;33.6;32.462;2
0.054325;2;26.081;0.31087;85.418;6.6731;1899.7;32.507;28.294;1
0.111;1;30.474;0.22398;78.837;5.9992;1814.4;33.244;31.894;2
0.061911;1;28.662;0.22586;85.005;3.022;1598.1;32.687;30.228;2
0.22133;2;23.056;0.41957;83.486;6.6425;1790.4;37.775;34.455;1
0.13221;2;29.585;0.29941;82.258;3.8205;1560.9;32.947;30.254;2
0.17749;2;25.306;0.21376;81.934;4.612;1500;30.077;28.138;2
0.17446;1;31.168;0.10041;86.155;3.3805;1385.9;32.646;29.651;2
0.28064;1;26.562;0.21465;82.31;4.7593;1633.6;33.646;30.72;2
0.1224;1;28.717;0.28418;86.386;3.5949;1675.2;35.803;32.629;2
0.10361;2;28.74;0.23766;86.747;2.225;1376.8;31.264;29.368;2
0.20268;2;25.869;0.35497;90.939;4.2295;2025.7;33.784;27.728;1
0.058614;2;36.195;0.039228;74.724;2.3428;1121.5;30.055;29.876;3
0.10609;2;27.739;0.12398;82.105;0.065819;1118.8;30.786;31.356;3
-0.052911;1;29.601;0.25078;70.314;2.7529;1414.3;29.656;27.485;3
0.20878;1;26.416;0.23097;79.729;3.3229;1568.2;34.728;30.924;2
0.084804;1;25.587;0.19842;80.362;3.466;1545.9;34.447;31.755;2
0.073217;1;26.979;0.11144;81.614;3.6373;1415.3;30.925;28.608;2
0.086975;2;34.766;0.041775;74.493;2.4324;1135.6;30.142;29.049;3
0.19233;1;28.74;0.20721;81.815;2.9368;1349.9;33.969;31.352;2
0.12756;2;22.897;0.24868;81.593;5.0675;1351.8;31.621;28.348;2
0.072068;2;34.119;0.18646;79.229;2.1794;1450.8;33.048;32.478;3
0.15519;1;25.944;0.31676;92.893;2.6382;1781.6;34.382;27.423;1
0.29419;1;23.766;0.29691;84.212;8.3847;1453.6;32.621;28.036;1
0.20882;1;27.758;0.083764;82.766;3.6156;1518.4;32.612;30.876;2
-0.053201;2;33.369;0.037832;71.157;2.0068;1247.1;30.563;28.538;3
0.053186;1;31.489;-0.03552;77.721;1.9009;1256.6;30.552;28.149;3
0.04459;1;24.433;0.46723;82.104;6.9313;1881.3;34.784;30.53;1
0.13138;1;27.348;-0.024376;88.596;3.9805;1315.3;30.869;30.219;3
0.20954;2;23.912;0.38525;87.038;3.0242;2023;34.488;28.773;1
-0.036416;1;31.396;0.047062;75.326;2.721;1391.2;30.831;29.838;3
0.24191;1;24.621;0.3797;84.179;3.8431;1707.9;34.756;27.798;1
0.020333;2;33.284;0.049123;76.119;1.2525;1234.3;31.035;30.005;3
0.18237;2;20.195;0.31253;92.366;5.8831;1819.4;33.861;28.772;1
-0.020621;1;27.02;0.065874;93.65;1.9487;1138.6;33.043;30.195;3
-0.0042508;1;28.511;0.24748;82.116;2.9868;1422.8;31.899;29.413;2
0.16742;2;29.383;0.22602;82.881;3.4527;1511.8;33.185;30.834;2
0.085204;2;32.825;0.25306;86.451;3.3144;1805.4;32.254;29.136;2
0.099898;1;28.015;0.13616;86.331;1.9743;1315.5;29.044;27.978;3
0.15938;2;26.009;0.19852;90.74;2.7436;1845.1;33.816;28.723;1
0.13347;1;26.211;0.20184;83.67;0.066083;1740.1;30.21;28.129;2
0.14252;1;35.089;0.065388;64.444;1.7322;1183.8;33.513;32.031;3
0.18621;1;25.159;0.27077;84.593;6.2256;1527.4;34.001;27.587;1
-0.020197;1;31.265;0.17547;82.615;1.6434;1266.7;31.076;30.721;3
0.25927;1;24.718;0.29194;87.846;1.7604;1746.7;36.501;31.765;1
-0.018572;1;34.083;0.089902;74.885;2.6981;1350.7;31.978;30.379;3
0.16208;1;21.448;0.38579;86.908;8.6565;1327;32.969;27.486;1
0.070932;2;30.688;0.34394;74.641;2.2712;1673.3;32.169;29.128;2
0.12766;2;31.748;0.22098;75.19;2.5005;1181.8;32.287;29.128;3
0.1724;1;22.926;0.19741;81.966;3.7101;1617.9;32.723;30.61;2
0.11353;1;27.646;0.41317;84.184;5.5322;1717.5;31.449;28.718;2
0.23835;2;21.137;0.30377;88.355;3.834;1985.1;37.123;32.019;1
0.17387;1;22.113;0.39418;91.033;7.9899;1618.3;36.044;30.183;1
0.23027;1;25.41;0.41069;87.667;9.1127;1779.3;36.82;35.532;1
0.010214;1;26.79;0.16613;84.413;2.681;1667.3;34.692;32.354;3
0.075818;1;33.046;0.017894;71.722;2.49;1174.4;31.448;29.611;3
0.23258;1;21.775;0.34561;84.286;4.4887;1521.4;33.934;28.947;1
0.083904;1;30.471;0.22928;84.413;2.3694;1663.4;34.868;32.851;2
0.041651;2;26.975;0.15639;84.298;5.4011;1646.5;33.881;30.756;2
0.15247;1;29.423;0.43061;82.13;2.0267;1413.4;33.537;28.447;1
0.1795;2;29.581;0.20783;80.933;3.2816;1507.8;29.559;27.131;2
-0.055658;2;31.877;0.15661;74.516;1.4042;1330.3;32.589;31.021;3
0.078933;1;26.54;0.39476;81.67;2.97;1745.2;31.236;28.046;2
0.17561;2;31.865;0.19021;87.613;0.83835;1797.8;32.589;29.238;2
0.02347;2;31.95;0.18053;83.283;0.72093;1181.5;29.764;27.255;3
0.34291;1;25.506;0.34436;90.502;5.4925;1783;36.948;28.594;1
0.15265;2;26.827;0.2682;83.023;2.7455;1399.3;34.313;31.106;2
-0.00049609;1;30.349;0.090053;81.536;2.08;1335.1;31.132;31.167;3
0.13494;1;29.217;0.20823;81.077;2.2158;1632.9;32.137;29.474;2
0.098925;2;27.891;0.28989;81.375;2.4478;1351.6;33.196;29.421;2
0.067657;1;28.015;0.30039;85.107;4.8367;1509.1;34.36;31.152;2
0.14178;1;31.526;0.20768;83.887;4.7009;1518.3;33.199;31.729;2
0.14792;1;27.401;0.21895;84.918;2.2431;1501.2;32.126;29.409;2
0.047724;1;31.243;0.13219;73.506;1.5518;1362;31.101;30.625;3
0.072034;2;27.538;0.24972;75.994;4.7512;1342.8;34.396;33.332;2
0.028278;1;35.203;0.078358;78.139;1.7759;1206.4;31.11;29.196;3
0.20966;2;26.039;0.29077;84.789;2.9849;1643;32.834;28.892;2
0.11206;1;27.612;0.43831;83.813;3.2592;1602.7;31.873;29.315;2
0.22703;1;25.509;0.2772;78.12;3.8959;1811;35.34;31.571;1
0.10669;2;28.426;0.11864;86.764;3.5501;1416.4;32.497;28.845;2
0.16018;1;24.782;0.28487;82.282;4.9068;1540.4;33.401;30.481;2
0.1777;2;31.984;0.083259;86.612;1.3844;1299.4;31.967;30.166;3
0.0043461;1;33.463;0.048463;80.04;2.7185;1260.6;31.336;30.988;3
0.086051;1;30.508;0.27199;83.534;3.184;1557.6;31.506;27.618;2
0.1537;2;25.454;0.22651;81.304;4.9267;1691.4;31.287;29.554;2
0.020605;1;30.302;0.15026;80.864;1.1845;1226.3;32.625;30.995;3
0.1281;1;33.816;0.10883;87.94;2.2702;1315;30.213;30.512;3
0.23882;2;22.041;0.35839;93.816;4.0715;1693.9;34.889;30.415;1
0.16324;1;22.352;0.33612;84.609;5.1744;1439;34.669;31.749;1
0.16248;2;27.296;0.18803;88.132;4.2332;1601.9;31.024;28.425;2
0.087679;2;34.481;0.042798;75.54;0.88539;1220.5;32.717;31.436;3
0.14883;2;27.623;0.0078514;73.481;2.5353;1369.6;30.565;28.881;3
0.047185;2;28.702;0.059195;76.689;3.1688;1215.5;30.998;30.329;3
0.023698;2;29.331;0.074066;72.28;2.4352;1105.9;33.054;29.366;3
0.011288;2;33.738;0.050716;86.865;2.3415;1298.7;31.458;31.102;3
0.027176;1;29.826;0.098456;79.758;0.86159;1304.9;29.744;29.195;3
-0.053513;2;30.756;0.22857;73.252;1.6694;1326.7;31.048;28.69;3
0.12821;2;31.047;0.17999;85.484;5.9464;1391.3;32.075;30.045;2
0.064928;1;25.633;0.00090862;77.89;3.2844;1173.5;28.447;27.098;3
0.15233;1;26.124;0.37273;85.541;4.9098;1696.1;33.957;31.981;1
0.11405;2;23.714;0.25481;85.278;3.7106;1679.2;33.647;30.41;2
0.20798;1;28.121;0.32826;86.715;3.4319;1516.8;34.194;31.759;2
-0.043544;1;34.287;0.12694;76.733;3.3727;1257.4;31.807;29.276;3
0.14854;1;21.305;0.45288;87.903;6.3651;1889.4;35.397;30.116;1
0.13853;1;20.779;0.38191;85.243;5.116;1828.7;33.797;30.75;1
0.0407;2;32.68;0.23665;77.028;1.3623;1210.8;30.361;28.907;3
0.071919;1;33.416;0.073502;77.067;2.4444;1353.2;30.906;31.082;3
0.16592;1;25.095;0.43832;84.773;4.6122;1775.1;33.851;29.132;1
0.098183;1;33.882;0.10743;69.911;1.5294;1258.9;31.195;31.392;3
0.29197;2;21.995;0.4989;95.201;6.2474;1798.8;36.003;30.529;1
0.1703;1;28.516;0.16166;82.587;3.8565;1430.1;34.069;31.813;2
0.018015;2;30.009;0.22076;84.543;0.79793;1366.8;32.487;31.036;3
-0.019926;1;32.21;0.040633;70.529;3.5194;1198.2;32.477;30.021;3
0.18791;2;24.115;0.24056;82.359;2.9801;1463.9;33.046;29.217;2
0.23463;1;23.902;0.25181;94.023;4.1502;1661.6;33.86;29.184;1
0.14246;1;22.7;0.35098;87.307;5.397;1705.8;33.641;26.993;1
-0.037455;2;26.444;0.16774;82.455;1.5686;1227.8;28.51;31.399;3
0.049164;2;37.558;0.13811;75.632;2.0686;1106.6;32.295;31.373;3
0.071404;1;34.326;0.16222;88.268;3.7984;1542.2;32.066;27.279;2
0.16248;1;26.373;0.31477;84.083;4.61;1653.1;34.88;30.109;1
0.03369;2;34.143;0.16564;76.425;2.0729;1177.1;30.029;28.804;3
0.065103;1;31.897;0.23233;78.207;1.2621;1300.5;30.424;29.057;3
0.17966;2;26.057;0.42535;85.846;4.9731;1516.1;36.022;31.688;1
0.03735;2;33.011;0.030837;85.445;3.081;1086.5;28.954;28.813;3
0.11662;2;28.742;0.04475;81.794;2.3902;1395.2;30.65;28.578;3
0.13883;2;27.877;0.20704;68.678;1.6631;1423.8;30.6;28.988;3
-0.041731;2;32.092;0.12455;80.334;2.0233;1439.4;32.564;31.636;3
0.17206;2;22.418;0.43144;85.856;4.8966;1575.9;33.905;28.641;1
0.12244;1;21.382;0.33697;77.54;5.0398;1610.5;34.862;28.605;1
0.21609;2;26.082;0.33925;87.589;5.0078;1330.8;36.799;30.823;1
0.19567;2;22.051;0.26967;84.791;4.8929;1495.7;36.149;31.289;1
0.14388;1;26.549;0.40612;92.298;5.1557;1927.6;37.072;32.094;1
0.27255;1;20.526;0.35627;84.555;3.4049;1473.2;35.058;31.288;1
0.19558;2;27.027;0.15565;84.119;1.6139;1733.9;32.622;29.382;2
0.13697;2;24.985;0.37683;82.983;5.3707;1586.1;33.14;28.37;1
0.26797;1;20.978;0.33832;92.059;6.2873;1836.3;32.578;29.655;1
-0.11034;2;27.877;0.084894;81.51;4.899;1521.9;32.227;30.527;2
0.042159;1;30.65;0.11756;79.811;1.8177;1374.2;28.621;27.63;3
0.1422;1;24.063;0.29877;85.779;5.1783;1676.8;38.365;35.086;1
0.027404;1;28.788;0.30599;86.936;4.1774;1487.6;33.257;31.901;2
0.07439;2;26.337;0.2406;84.85;2.35;1583.3;33.845;31.611;2
0.13104;1;31.513;0.24256;80.631;2.2878;1485;33.727;30.505;2
0.20392;2;22.878;0.42457;83.951;4.6488;1695.6;34.71;26.747;1
-0.020321;1;35.059;0.14807;70.285;1.7478;1338.8;31.923;31.138;3
0.071028;1;31.797;0.086588;74.736;-0.1775;1306.5;34.074;33.326;3
0.19159;1;34.958;0.13932;81.892;2.6322;1468.1;30.4;29.562;3
0.090314;2;23.469;0.20858;84.148;3.7514;1272.2;30.846;27.811;2
0.10426;1;32.87;0.22366;83.779;4.9972;1491.4;31.645;28.399;2
0.2396;1;23.11;0.38363;90.735;6.1381;1871.9;35.582;27.18;1
0.081002;1;26.136;0.47307;86.818;5.3228;1526.1;33.149;28.586;1
0.017867;2;31.419;-0.10004;81.55;1.9565;1580.9;33.01;29.045;3
0.24504;1;31.061;0.22092;82.569;4.5302;1656;33.722;30.637;2
0.17678;1;26.442;0.37349;97.064;4.0054;1600.7;33.914;29.438;1
0.078439;2;25.777;0.31041;83.862;4.7711;1406;32.613;31.277;2
0.052332;2;28.004;0.1553;82.968;1.7732;1184.9;31.304;30.708;3
0.133;2;32.596;0.12249;80.709;2.1581;1484;34.695;29.952;2
0.19002;2;24.727;0.39124;78.335;7.3814;1807;35.823;29.903;1
0.16905;2;28.305;0.24197;81.669;6.2874;1820.4;34.17;30.587;2
0.011439;1;24.14;0.21019;83.031;4.6766;1511;33.737;30.789;2
0.046964;2;23.789;0.26442;85.976;5.6262;1418.4;36.876;29.516;1
0.22521;2;24.676;0.44969;87.054;2.9981;1720.3;36.371;31.214;1
0.28202;1;21.248;0.39621;88.008;4.6632;1959.7;34.269;30.536;1
0.12782;1;25.765;0.30952;88.249;6.1535;1403.1;35.899;30.199;1
0.10833;2;25.659;0.25926;78.841;5.5989;1655.5;33.747;31.762;2
0.19296;1;27.507;0.24564;90.058;4.1958;1778.2;36.643;31.893;2
0.15419;1;26.314;0.18086;88.538;4.8676;1550.9;33.444;29.018;2
0.24762;2;22.195;0.4301;85.406;5.0249;1750;36.56;32.192;1
0.14659;1;24.531;0.36111;81.09;4.0562;1580.8;34.564;31.667;2
0.2304;2;25.975;0.34246;80.056;5.9644;1810.6;37.187;31.418;1
0.17061;1;22.914;0.40746;85.224;5.1151;1800.5;35.783;31.041;1
0.10149;2;30.844;0.28764;87.079;5.3336;1503.8;34.026;31.179;2
0.013789;2;33.144;0.18129;80.114;1.3986;1208.1;31.031;29.938;3
0.19359;1;23.275;0.32768;88.884;5.7782;1614.2;36.327;31.534;1
0.11213;1;25.199;0.22531;85.908;4.5757;1468.8;31.408;29.097;2
0.076245;2;32.551;0.18947;86.786;1.1847;1362.1;32.009;30.848;3
0.045138;2;23.58;0.23331;82.608;4.4384;1497.8;35.549;32.2;2
-0.022644;1;31.454;0.097275;76.788;2.2634;1400;29.952;28.518;3
0.19568;2;22.623;0.30396;87.048;1.0519;1768.1;35.148;32.599;2
-0.059424;1;38.313;0.035809;80.612;1.9122;1203.7;31.474;29.205;3
0.057895;2;34.891;0.082644;84.395;1.7398;1301.4;30.559;28.025;3
0.18202;1;22.544;0.36264;89.646;5.5875;1604.7;33.857;26.102;1
0.16886;2;22.832;0.54244;82.397;5.6202;1534.5;33.816;29.651;1
0.2493;1;22.931;0.25878;96.049;5.3155;1868;35.211;32.289;1
0.14525;2;23.018;0.37003;81.823;3.2933;1784.9;35.569;30.067;1
0.21152;2;27.695;0.30138;81.931;4.3133;1451.8;33.01;30.567;2
0.011211;2;31.372;0.069775;77.295;3.3024;1306.4;31.727;30.349;3
0.065147;2;27.851;0.12309;78.526;2.5967;1286.7;32.26;30.417;3
0.14172;2;30.473;0.19633;81.207;4.1886;1543.6;30.67;27.149;2
0.052511;1;36.057;0.023937;75.887;0.57886;1364.5;29.874;29.298;3
0.094139;2;28.985;0.32841;80.399;1.7496;1323.1;35.121;31.678;2
0.096781;1;26.563;0.24451;82.176;3.1852;1837.4;33.461;29.824;2
0.063636;1;33.361;0.09206;78.333;2.5551;1370.5;30.484;32.139;3
0.096234;1;23.487;0.36039;89.384;3.2223;1749.1;35.701;30.934;1
0.049058;2;29.648;0.13414;86.613;3.7472;1092.5;33.574;30.277;2
0.039609;2;26.9;0.42486;82.929;3.7452;1443.9;33.557;31.217;2
0.13654;1;24.76;0.41232;80.09;5.3051;1916.1;34.043;28.303;1
0.17178;1;22.378;0.24241;81.518;5.3156;1605.1;37.885;30.964;1
-0.10582;2;32.651;0.10528;81.283;2.1304;1411.3;30.748;29.78;3
0.16125;1;29.271;0.33625;81.892;4.6934;1615.7;33.652;30.916;2
0.1117;1;25.91;0.24223;86.617;4.1789;1583.7;33.226;30.023;2
0.084609;1;22.822;0.21696;80.461;5.9219;1420.9;33.186;28.995;2
